Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
01/01/2010,16.66,17.12,0.45,56.31,0,5.8,1.59
02/01/2010,11.2,17.79,6.58,65.56,1.42,5.95,2.28
03/01/2010,14.91,19.16,4.25,60.44,0.19,4.84,2.41
04/01/2010,16.8,18,1.19,62.5,0.01,3.7,1.61
05/01/2010,17.32,19.83,2.51,59.81,0.01,6.59,0.72
06/01/2010,14.27,20.11,5.84,50.44,0,6.15,1.72
07/01/2010,17.01,19.72,2.71,47.44,0,3.98,0.84
08/01/2010,9.36,7.12,-2.24,60.25,0,5.34,0.58
09/01/2010,17.68,13.14,-4.55,55.31,0,4.05,0.37
10/01/2010,20.85,16.89,-3.95,53.94,0,6.95,1.5
11/01/2010,20.04,19.64,-0.4,59,0.13,6.92,1.02
12/01/2010,10.12,13.79,3.68,69.81,1.76,3.86,0.16
13/01/2010,15.35,18.18,2.82,66.56,0.03,4.7,2.42
14/01/2010,15.64,18.89,3.24,62.81,6.15,6.41,2.62
15/01/2010,8.28,10.89,2.61,75.5,1.71,7.07,2.37
16/01/2010,11.77,14.48,2.71,64.62,0.22,3.86,1
17/01/2010,17.52,20.29,2.76,40.38,0,6.95,0.05
18/01/2010,19.31,22.16,2.85,51.19,0,5.3,2.05
19/01/2010,19.71,25.21,5.5,45.25,0,7.05,4.12
20/01/2010,21.77,24.19,2.41,52.56,0,9.9,3.89
21/01/2010,21.91,24.23,2.33,52.06,0,8.88,3.78
22/01/2010,23.28,26.77,3.49,38.5,0,9.73,5.44
23/01/2010,21.96,24.94,2.98,47.56,0,11.91,3.84
24/01/2010,11.95,16.3,4.34,61.56,0,6.18,1.53
25/01/2010,21.8,21.95,0.15,40.44,0,3.88,0.34
26/01/2010,21.58,24.99,3.41,37.94,0,3.69,0.53
27/01/2010,19.38,25.3,5.91,54.75,0,7.18,3.47
28/01/2010,18.07,24.63,6.56,54.25,0,8.17,3.27
29/01/2010,18.17,21.7,3.53,57,0,5.02,0.55
30/01/2010,19.02,22.26,3.23,51.5,0,3.98,0.9
31/01/2010,17.51,21.05,3.55,55.62,2.37,7.16,2.6
01/02/2010,16.54,20.74,4.2,58.94,0.37,4.37,1.05
02/02/2010,7.64,12.32,4.68,82.38,15.4,6.13,2.44
03/02/2010,5.27,13.01,7.73,78.31,17.83,7.3,1.84
04/02/2010,14.12,17.72,3.59,58.06,0.44,8.15,0.98
05/02/2010,17.8,17.69,-0.12,52.19,0,4.45,2.22
06/02/2010,20.94,22.45,1.51,41.44,0,4.07,1.17
07/02/2010,20.98,23.85,2.87,38.38,0,5.53,3.34
08/02/2010,20.68,22.28,1.6,54.12,0,6.73,2.73
09/02/2010,16.98,20.04,3.05,59.81,0,3.57,1.3
10/02/2010,15.67,23.77,8.09,52.62,0.01,5.39,1.64
11/02/2010,16.42,20.82,4.4,53.94,0,12.16,0.75
12/02/2010,17.21,18.27,1.06,37.06,0,5.74,0.96
13/02/2010,18.45,22.15,3.69,41.19,0,6.52,0.56
14/02/2010,15.99,21.14,5.15,45.62,0.01,4.71,2.05
15/02/2010,14.53,16.84,2.31,63.69,0.13,7.09,0.55
16/02/2010,14.88,18.64,3.76,58.19,0,5.38,0.73
17/02/2010,11.54,17.02,5.48,63.88,4,3.49,0.45
18/02/2010,10.98,17.28,6.3,74.75,3.99,5.62,0.59
19/02/2010,16.45,20.57,4.12,59.69,0.29,5.51,2.49
20/02/2010,18.59,23.12,4.52,50.25,0,6.95,2.73
21/02/2010,21.32,24.02,2.7,47.44,0,6.59,2.44
22/02/2010,20.27,21.59,1.32,46.31,0,6.12,0.38
23/02/2010,17.91,19.94,2.03,49,0.01,8.11,2.95
24/02/2010,14.82,13.69,-1.13,46.81,0,6.33,1.91
25/02/2010,25.74,24.64,-1.1,33,0,7.99,3.62
26/02/2010,16.7,19.52,2.83,43.81,0,6.97,3.13
27/02/2010,22.05,23.05,1,42,0,6.96,0.34
28/02/2010,20.28,27.07,6.79,45.25,0,11.35,2.92
01/03/2010,15.58,20.13,4.55,50.38,0,10.35,2.62
02/03/2010,17.52,17.44,-0.08,49.62,0,3.93,2.02
03/03/2010,23,24.76,1.75,47.25,0,4.66,1.78
04/03/2010,20.52,27.03,6.51,36.69,0,3.97,0.7
05/03/2010,17.12,26.15,9.03,42,0,5.48,1.29
06/03/2010,11.45,22.38,10.94,63.69,0.96,5.79,1.02
07/03/2010,10.96,22.21,11.25,60.75,0.23,8.54,2.95
08/03/2010,15.46,25.45,10,56,0.55,12.77,3.48
09/03/2010,19.85,26.23,6.37,45.75,0,10.22,2.98
10/03/2010,19.69,24.44,4.75,33,0,10.45,3.66
11/03/2010,14.52,20.96,6.44,32.5,0,7.69,2.61
12/03/2010,17.62,18.82,1.21,27.12,0,5.33,2.22
13/03/2010,23.34,24.77,1.44,22.75,0,3.67,0.45
14/03/2010,17.3,23.84,6.55,28.69,0,5.31,1.66
15/03/2010,15.03,21.94,6.9,30.56,0.01,3.49,1.16
16/03/2010,12.14,16.3,4.16,56.56,0.35,7.33,3
17/03/2010,18.41,20.08,1.66,36.25,0,3.8,1.37
18/03/2010,24.38,26.69,2.31,35.62,0,6.19,1.52
19/03/2010,22.3,26.58,4.27,33.88,0,8.89,2.76
20/03/2010,16.97,21.33,4.36,45.88,0,6.58,3.41
21/03/2010,18.82,19.31,0.49,33.62,0,5.45,1.01
22/03/2010,25.52,26.49,0.97,21.25,0,5.07,0.3
23/03/2010,18.94,26.72,7.79,28.25,0,6.01,3.57
24/03/2010,21.03,26.87,5.83,28.31,0,6.8,2.34
25/03/2010,19.23,24.59,5.36,30.88,0,7.02,0.93
26/03/2010,22.01,27.91,5.9,37.31,0,5.36,1.17
27/03/2010,18.26,25.76,7.51,22.44,0,6.21,1.13
28/03/2010,16.92,22.66,5.75,28.44,0,9.1,1.37
29/03/2010,19.13,23.75,4.62,38.12,0,4.62,0.39
30/03/2010,22.45,27.52,5.08,22.44,0,4.27,1.44
31/03/2010,23.37,30.4,7.04,28.69,0,5.99,1.26
01/04/2010,21.7,30.87,9.17,31,0,8.02,3.61
02/04/2010,22.34,29.31,6.98,25.81,0,8.93,2.73
03/04/2010,23.81,31.27,7.46,22.94,0,6.74,2.41
04/04/2010,22.83,31.69,8.86,25,0,4.81,1.96
05/04/2010,21.15,31.76,10.62,27.75,0.01,6.85,0.35
06/04/2010,20.91,33.54,12.62,24.56,0,7.95,2.87
07/04/2010,18.72,29.42,10.7,26.81,0,5.29,1.83
08/04/2010,19.84,29.65,9.81,33.88,0.03,7.72,2.3
09/04/2010,13.88,24.66,10.79,52.56,0.07,5.73,1.95
10/04/2010,20.29,30.37,10.07,42.75,0.07,4.2,1.89
11/04/2010,18.23,30.13,11.9,41.25,0.17,4.75,1.17
12/04/2010,16.72,29.18,12.46,33.31,0.68,4.78,1.79
13/04/2010,18.99,28.68,9.69,36.44,0.64,5.63,0.91
14/04/2010,17.34,29.78,12.44,40.62,0.12,8.86,4.75
15/04/2010,16.36,28.37,12.01,49.81,0.57,7.87,2.86
16/04/2010,16.94,28.92,11.98,51.19,0.07,7.46,1.55
17/04/2010,13.38,26.75,13.37,55.5,0.98,6.59,1.33
18/04/2010,14.42,27,12.58,56.75,0.38,7.16,1.05
19/04/2010,17.9,30.29,12.4,53.88,2.14,6.77,1.35
20/04/2010,12.83,25.65,12.82,55.25,0.29,5.67,1.94
21/04/2010,18.26,29.88,11.62,33.19,0,8.13,2.21
22/04/2010,15.95,31.47,15.52,22.62,0,13.7,5.8
23/04/2010,14.75,27.62,12.87,29.12,0,15.57,3.77
24/04/2010,22.28,31.08,8.8,27.75,0,7.69,0.86
25/04/2010,20.88,28.73,7.86,21.25,0,5.99,2.09
26/04/2010,21.11,29.72,8.61,26.19,0,4.41,1.39
27/04/2010,19.28,30.45,11.16,26.62,0,6.46,2.77
28/04/2010,19.52,29.06,9.55,43.56,0,3.52,1.49
29/04/2010,22.24,33.48,11.24,23.88,0,7.91,2.5
30/04/2010,23.88,33.28,9.4,22.81,0,10.98,4.62
01/05/2010,20.5,29.26,8.76,35.88,0,12,1.12
02/05/2010,18.88,27.17,8.3,30.75,0,4.25,2.05
03/05/2010,17.89,27.37,9.47,18.31,0,7.52,2.8
04/05/2010,25.02,33.9,8.89,23.75,0,4.64,0.8
05/05/2010,21.48,34.92,13.44,18.31,0,5.66,2.33
06/05/2010,22.42,37.15,14.73,22.62,0,6.18,0.27
07/05/2010,18.43,35.19,16.75,17.12,0,6.49,1.19
08/05/2010,19.66,36.65,17.01,31.44,0.14,8.92,4.31
09/05/2010,19.98,35.7,15.72,40,2.58,12.85,0.82
10/05/2010,17.39,34.03,16.64,38.94,7.04,8.29,2.02
11/05/2010,16.59,33.8,17.21,29.81,0.48,4.23,0.91
12/05/2010,14.87,32.17,17.3,25.81,0,4.29,0.13
13/05/2010,16.1,32.05,15.94,21,0,4.66,1.48
14/05/2010,18.2,32.98,14.8,19.44,0,5.31,0.97
15/05/2010,13.7,30.46,16.75,25,0.04,6.8,1.37
16/05/2010,14.06,30.62,16.56,28.12,0.47,4.86,1
17/05/2010,15.8,31.08,15.29,26.38,0.05,4.43,0.68
18/05/2010,17.03,32.65,15.61,33.56,0.12,4.65,0.41
19/05/2010,18.48,34.38,15.9,23.25,0.13,4.42,2.04
20/05/2010,20.44,35,14.56,15.88,0.07,5.14,2.62
21/05/2010,19.63,36.19,16.55,22.56,0.46,7.09,1.79
22/05/2010,17.88,36.44,18.56,29.06,0.01,6.04,2.96
23/05/2010,20.45,36.09,15.65,16.31,0,6.19,2.49
24/05/2010,19.06,33.08,14.02,18.31,0,3.88,1.02
25/05/2010,16.26,32.22,15.96,19.31,0,4.2,0.82
26/05/2010,20.07,34.79,14.72,28.38,0,6.64,0.46
27/05/2010,17.52,34.53,17.01,39.12,0.33,10.12,2.13
28/05/2010,17.2,34.26,17.06,38.44,0.02,9.27,1.2
29/05/2010,15.81,33.02,17.21,42.56,3.49,6.23,1.13
30/05/2010,11.25,28.56,17.31,53.62,2.97,5.9,2.11
31/05/2010,16.27,31.06,14.79,42.69,0,5.04,0.62
01/06/2010,14.72,32.44,17.72,40.25,0.07,5.87,1.28
02/06/2010,14.65,32.21,17.56,33.56,0.05,4.99,1.34
03/06/2010,18,33.54,15.54,27.75,0,6.81,1.39
04/06/2010,18.52,34.87,16.35,24.62,0,4.51,1.55
05/06/2010,17.5,36.08,18.58,29,0,6.9,1.64
06/06/2010,17.93,37.01,19.09,28.12,0.02,9.38,1.72
07/06/2010,15.33,35.3,19.97,36.81,0.64,7.78,1.02
08/06/2010,14.29,33.1,18.81,40.75,0.41,6.01,1.11
09/06/2010,14.65,33.9,19.26,37.62,1.5,5.8,0.41
10/06/2010,13.85,34.15,20.3,35.88,0.42,4.05,1.85
11/06/2010,12.26,34.3,22.05,32.88,0.06,5.91,1.64
12/06/2010,11.69,33.33,21.65,39.5,1.72,7.37,2.44
13/06/2010,11.17,32.22,21.05,44.62,0.7,7.84,2.85
14/06/2010,17.01,34.23,17.22,41.31,0.02,8.6,2.55
15/06/2010,13.35,32.47,19.12,42.88,0.14,8.49,1.96
16/06/2010,15.34,33.41,18.06,45.62,0.04,9.86,3.04
17/06/2010,13.55,31.7,18.15,48.75,0.41,8.13,3.31
18/06/2010,17.3,34.13,16.83,41.38,0.13,8.39,4.29
19/06/2010,18.22,35.13,16.91,40.19,0.12,7.86,4.48
20/06/2010,15.98,33.7,17.72,35.06,0,7.18,3.26
21/06/2010,18.41,35.5,17.08,36.69,0,9.48,2.7
22/06/2010,17.06,35.49,18.42,35.81,0,9.26,2.51
23/06/2010,16.45,34.93,18.48,36.81,0.64,7.27,1.03
24/06/2010,14.8,33.63,18.84,39.81,0.4,9.27,2.67
25/06/2010,15.48,34.08,18.59,38.31,1.66,8.68,2.23
26/06/2010,15.57,33.55,17.98,38.12,1.36,7.2,2.11
27/06/2010,11.48,31.82,20.33,44.25,1.42,7.73,2.34
28/06/2010,8.62,27.72,19.08,59.94,2.37,5.13,1.56
29/06/2010,7.89,27.26,19.37,59.88,0.85,5.77,0.1
30/06/2010,11.05,28.36,17.31,69.25,5.72,11.67,2.69
01/07/2010,4.29,21.59,17.3,85.19,42.72,12.77,6.82
02/07/2010,12.2,30.65,18.46,60.38,5.41,11.88,3.17
03/07/2010,13.04,31.04,18,61.5,8.2,7.9,1.48
04/07/2010,9.62,28.13,18.51,70,19.55,5.22,1.42
05/07/2010,8.09,25.33,17.25,72.94,2.39,9.97,3.94
06/07/2010,10.06,26.73,16.68,71.75,5.47,8.57,1.66
07/07/2010,9.76,27.34,17.58,72.12,16.51,7.14,2.52
08/07/2010,10.12,26.19,16.08,74.06,5.5,7.61,1.82
09/07/2010,12.81,29.37,16.55,67.69,7.46,3.52,0.26
10/07/2010,13.25,30.11,16.86,60.62,0.02,7.39,2.58
11/07/2010,14.97,30.48,15.51,57.81,0,6.91,2.76
12/07/2010,13.48,30.28,16.8,61.25,5.33,6,1.29
13/07/2010,16.85,32.84,16,54.94,0.08,6.57,4.11
14/07/2010,17.12,31.94,14.81,59.31,0,6.55,3.77
15/07/2010,16.66,32.73,16.07,55.75,0.07,6.91,3.5
16/07/2010,15.64,31.75,16.11,54.69,0.26,5.86,3.16
17/07/2010,13.73,30.82,17.08,54.62,1.06,6.45,3.06
18/07/2010,14.91,31.29,16.37,54.75,0.12,6.59,2.95
19/07/2010,14.45,30.87,16.42,57.88,1.11,4.57,1.74
20/07/2010,14.95,32.32,17.37,55.56,1.13,6.09,3.16
21/07/2010,14.88,31.63,16.76,55.06,0.12,6.71,3.45
22/07/2010,13.08,30.93,17.85,56.31,0.84,5.81,3.35
23/07/2010,11.38,28.35,16.96,60.94,1.05,5.77,2.87
24/07/2010,13.09,30.45,17.36,59.56,5.72,7.79,4.12
25/07/2010,13.51,29.9,16.39,62.44,1.66,7.62,3.5
26/07/2010,7.18,24.68,17.5,71.94,12.09,6.45,1.63
27/07/2010,13.09,29.76,16.67,63.25,6.86,6.98,1.98
28/07/2010,14.13,30.23,16.09,62.75,1.57,6.03,2.59
29/07/2010,12.15,28.05,15.91,63.69,1.36,8.84,4.23
30/07/2010,14.27,29.24,14.98,58.38,0,6.05,2.19
31/07/2010,18.23,31.9,13.68,54.75,0,5.99,3.21
01/08/2010,18.23,32.15,13.93,52.44,0.18,5.34,2.99
02/08/2010,17.59,32.37,14.79,51.25,0.18,6.59,2.84
03/08/2010,16.11,32.41,16.3,55.19,1.7,5.95,2.3
04/08/2010,13.88,31.94,18.06,53.88,0.11,6.5,2.69
05/08/2010,16.64,32.12,15.48,52.44,0.02,6.11,3.03
06/08/2010,16.49,32.44,15.94,50.31,0,5.98,2.73
07/08/2010,14.33,32.52,18.19,51,0.11,7.23,1.44
08/08/2010,14.33,31.85,17.53,51.38,4.43,5.96,0.77
09/08/2010,15.6,33.25,17.65,49.12,0.04,6.8,3.47
10/08/2010,13.7,32.65,18.95,55.38,0.15,6.88,2.93
11/08/2010,12.46,30.85,18.4,55.94,2.15,5.52,3.44
12/08/2010,13.4,30.11,16.71,58.81,0.63,5.66,1.77
13/08/2010,14.19,31.74,17.55,58.12,3.58,5.3,1.74
14/08/2010,12.18,29.34,17.17,65,3.39,9.8,2.77
15/08/2010,15.26,32.58,17.31,54.38,0.04,7.42,3.91
16/08/2010,16.85,31.7,14.85,54.69,0.03,6.55,2.84
17/08/2010,15.84,31.65,15.81,56,0.32,5.14,2.68
18/08/2010,12.48,30.66,18.19,57.69,1.39,5.28,2.38
19/08/2010,15.49,31.43,15.94,55.06,0.13,5.42,2.74
20/08/2010,16.3,32.18,15.88,51.19,0,7.68,3.2
21/08/2010,18.51,33.26,14.75,53.69,0.07,7.72,4.08
22/08/2010,16.43,32.3,15.87,51.94,0,7.41,3.64
23/08/2010,18.81,32.9,14.08,48.12,0,6.74,3.3
24/08/2010,18.75,33.71,14.96,45.12,0,8.42,3.09
25/08/2010,13.79,29.97,16.18,55.06,0.6,7.89,1.73
26/08/2010,10.77,27.95,17.18,57.81,0.98,5.25,1.53
27/08/2010,15.57,30.61,15.03,54.38,0.01,7.71,1.92
28/08/2010,16.32,31.98,15.66,49.94,0,7.05,1.29
29/08/2010,15.5,32.73,17.23,53.5,0.2,7.81,3.11
30/08/2010,17.67,34.06,16.38,49.94,0,7.41,4.87
31/08/2010,17.57,33.19,15.62,51.44,0,7.34,4.23
01/09/2010,18.3,33.43,15.12,46.5,0,6.98,2.94
02/09/2010,15.69,33.5,17.82,48.25,0.95,6.83,3.8
03/09/2010,14.58,30.83,16.26,56.62,1.04,7.24,2.33
04/09/2010,12.25,28.8,16.55,62.81,2.25,6.66,1.67
05/09/2010,12.15,28.66,16.51,56.5,0.78,4.57,2.12
06/09/2010,14.32,30.48,16.16,57.62,0.99,5.48,1.88
07/09/2010,15.19,30.96,15.77,53.94,2.3,4.39,1.16
08/09/2010,12.4,30.07,17.68,64.25,18.84,5.67,1.91
09/09/2010,7.81,25.65,17.83,74.38,5.85,4.52,1.86
10/09/2010,11.18,29.24,18.06,63,2.13,3.7,0.86
11/09/2010,11.6,29.92,18.32,54.69,3.48,6.41,2.55
12/09/2010,15.7,30.81,15.11,56.25,0.14,6.83,2.8
13/09/2010,15.88,31.37,15.5,54.62,0.29,6.66,2.52
14/09/2010,16.2,31.16,14.97,55,0.06,5.45,1.98
15/09/2010,13.53,30.97,17.44,53.31,0.19,5.67,1.66
16/09/2010,13.81,30.7,16.88,54,0.24,7.32,2.7
17/09/2010,13.55,30.69,17.14,53.44,0.13,6.77,1.92
18/09/2010,11.55,27.94,16.39,69.06,1.95,8.78,1.59
19/09/2010,10.21,26.46,16.25,73.06,9.11,3.39,1.55
20/09/2010,12.55,29.65,17.11,66.56,9.2,7.3,2.64
21/09/2010,7.39,24.31,16.92,74.69,9.95,6.4,1.48
22/09/2010,14.69,30.24,15.55,59.62,0.08,6.88,3.57
23/09/2010,15.78,30.32,14.54,57.12,0.08,7.14,3.56
24/09/2010,15.3,29.83,14.53,58.56,0.12,7.23,2.85
25/09/2010,12.27,27.09,14.82,65,6.45,6.13,2.45
26/09/2010,8.26,24.34,16.08,76.31,8.34,6.05,1.66
27/09/2010,7.25,22.97,15.72,77.31,1.76,5.01,1.7
28/09/2010,14.17,26.84,12.67,51.31,0.01,6.9,1.93
29/09/2010,17.05,28.75,11.7,40.81,0,5.67,0.63
30/09/2010,18.94,29.81,10.87,49.25,0,4.88,2.38
01/10/2010,19.47,28.82,9.36,52.31,0,4.87,2.76
02/10/2010,18.1,28.37,10.26,54.06,0,7.73,0.96
03/10/2010,15.61,26.57,10.96,55.75,0,5.52,1.85
04/10/2010,18.26,26.33,8.07,53.06,0,7.03,2.43
05/10/2010,18.06,26.85,8.79,53.25,0,6.7,2.58
06/10/2010,17.29,26.58,9.3,54.25,0,6.06,2.62
07/10/2010,17.31,26.04,8.73,57.12,0,5.15,2.42
08/10/2010,18.88,27.06,8.18,52.25,0,5.12,1.24
09/10/2010,17.59,27.44,9.85,42.56,0,3.59,1.72
10/10/2010,18.51,27.95,9.44,43.81,0,4.59,1.03
11/10/2010,18.75,29.87,11.12,45.81,0,4.02,0.77
12/10/2010,15.45,29.96,14.51,48.44,0.04,5.65,1.16
13/10/2010,10.23,25.35,15.12,54.38,0.01,6.22,1.94
14/10/2010,14.83,25.24,10.42,52.56,0,5.62,2.44
15/10/2010,16.84,25.35,8.52,51.19,0,4.34,0.84
16/10/2010,17.84,27.58,9.74,45.38,0,4.58,0.66
17/10/2010,18.54,27.96,9.42,43.19,0.01,4.02,0.76
18/10/2010,18.9,28.74,9.84,42.25,0.02,3.7,0.67
19/10/2010,19.95,29.74,9.8,43.81,0,3.74,0.19
20/10/2010,20.07,30.75,10.68,41.62,0,4.28,0.26
21/10/2010,18.45,31.12,12.67,48.38,0,5.29,2.63
22/10/2010,18.81,30.37,11.56,49.38,0,6.37,3.07
23/10/2010,19.98,29.62,9.64,46.75,0,5.8,1.36
24/10/2010,19.02,27.76,8.73,40.12,0,4.12,1.41
25/10/2010,21.69,30.98,9.3,31.75,0.02,5.37,1.04
26/10/2010,19.57,28.45,8.88,35.75,0,4.54,1.83
27/10/2010,20.2,30.15,9.96,35,0,4.79,1.55
28/10/2010,17.22,28.33,11.12,55.31,0.02,7.01,2.64
29/10/2010,17.69,25.93,8.24,55.62,0,4.17,1.91
30/10/2010,18.68,27.98,9.31,42.56,0,5.07,1.41
31/10/2010,16.7,28.12,11.43,33.25,0,3.54,0.15
01/11/2010,19.19,28.86,9.67,33.31,0,5.26,0.21
02/11/2010,13.53,22.72,9.19,39.31,0,6.88,1.92
03/11/2010,13.81,19.23,5.42,37.88,0,8.34,2.47
04/11/2010,14.38,17.61,3.23,36.94,0,8.02,2.88
05/11/2010,19.19,20.73,1.55,31.5,0,4.44,1.7
06/11/2010,21.34,23.22,1.87,35.44,0,5.34,1.27
07/11/2010,20.8,23.77,2.98,33.06,0,6.3,1.38
08/11/2010,21.16,24.33,3.17,29.94,0,6.53,0.93
09/11/2010,19.98,25.08,5.1,40.75,0,4.43,0.5
10/11/2010,19.07,25.33,6.26,36.5,0,3.54,0.94
11/11/2010,20.84,27.75,6.91,37.62,0,5.58,0.21
12/11/2010,18.45,25.33,6.87,42.62,0,5.83,2.37
13/11/2010,18.35,25.21,6.87,60.38,0,5.59,1.3
14/11/2010,18.73,24.87,6.14,47.81,0,6.38,2.89
15/11/2010,19.54,24.48,4.94,48.69,0,9.24,2.52
16/11/2010,16.35,20.55,4.2,41.75,0,3.49,1.66
17/11/2010,19.89,24.11,4.22,31.06,0,5.92,0.29
18/11/2010,19.77,23.48,3.71,42,0,6.84,1.91
19/11/2010,19.62,24.97,5.35,48.44,0,6.88,1.37
20/11/2010,19.68,26.48,6.79,44.31,0,4.07,0.62
21/11/2010,19.94,27.49,7.55,41.75,0,4.88,1.81
22/11/2010,20.47,28.58,8.11,40.12,0,4.44,2.34
23/11/2010,20.83,28.05,7.22,30.44,0,3.93,0.32
24/11/2010,19.7,28.41,8.72,30.31,0,5.71,2.97
25/11/2010,20.41,27.83,7.42,32.69,0,6.77,2.99
26/11/2010,13.91,20.08,6.18,40.75,0,5.71,2.41
27/11/2010,20.36,24.39,4.03,44.62,0,5.38,0.38
28/11/2010,20.67,27.6,6.93,40.88,0,9.09,4.07
29/11/2010,19.96,27.15,7.19,44.75,0,9.71,3.2
30/11/2010,12.47,14.28,1.81,29.56,0,6.44,2.09
01/12/2010,22.87,22.37,-0.5,34.31,0,5.27,0.69
02/12/2010,20.05,24.01,3.97,31.06,0,4.86,0.81
03/12/2010,22.44,24.38,1.94,20.44,0,3.83,0.66
04/12/2010,21.02,25.67,4.65,18.75,0,4.76,1.77
05/12/2010,21.18,24,2.82,31.75,0,3.92,1.45
06/12/2010,18.92,22.26,3.34,53.88,0,3.62,0.9
07/12/2010,21.98,26.17,4.19,47.06,0,6.53,2.67
08/12/2010,14.94,18.4,3.47,32.75,0,6.32,2.38
09/12/2010,23.85,23.75,-0.1,23.06,0,5.84,0.41
10/12/2010,21.45,24.97,3.51,23.25,0,4.17,0.77
11/12/2010,20.59,25.76,5.18,27,0,4.93,1.65
12/12/2010,17.52,22.58,5.05,29.44,0,6.15,0.92
13/12/2010,17.02,19.67,2.65,28.62,0,4.55,0.1
14/12/2010,21.02,23.31,2.29,26.19,0,4.28,1.35
15/12/2010,21.35,25.15,3.8,29.5,0,4.22,1.28
16/12/2010,18.2,21.83,3.64,35.5,0,4.77,1.17
17/12/2010,19.7,22.41,2.72,36.06,0,5.73,0.45
18/12/2010,18.41,22.02,3.62,23.62,0,3.43,0.23
19/12/2010,20.4,25.08,4.69,20.25,0,3.35,0.72
20/12/2010,21.6,26.58,4.99,26.81,0,3.65,0.43
21/12/2010,21.27,26.44,5.16,26.12,0,3.87,0.58
22/12/2010,19.69,26.6,6.91,23.94,0,5.2,1.62
23/12/2010,18.99,25.55,6.55,25.5,0,5.07,0.91
24/12/2010,16.29,21.37,5.09,32.31,0,6,3.04
25/12/2010,13.31,17.41,4.1,50.31,0,5.99,1.28
26/12/2010,19.11,21.51,2.4,53.25,0,4.81,1
27/12/2010,19.66,22.99,3.33,39.38,0,4.22,0.75
28/12/2010,18.02,22.49,4.48,48.88,0,6.07,2.83
29/12/2010,20.88,22.67,1.8,47.62,0,8.95,2.95
30/12/2010,21.32,23.06,1.74,40.06,0,11.77,4.41
31/12/2010,21.41,23.63,2.22,40.25,0,10.34,3.77
01/01/2011,23.3,22.94,-0.35,40.88,0,5.77,1.98
02/01/2011,22.04,24.27,2.23,37.62,0,4.57,1.98
03/01/2011,17.91,24.8,6.89,50.25,0,6.79,3.3
04/01/2011,16.7,24.3,7.58,54.94,1.28,5.52,2.59
05/01/2011,14.91,23.07,8.16,44.44,0,4.59,1.29
06/01/2011,17.9,23.98,6.08,30.75,0,5.63,1.38
07/01/2011,17.8,25.97,8.16,33.12,0,6.52,1.47
08/01/2011,14.41,22.83,8.41,41,0,9.8,2.78
09/01/2011,17.6,21,3.4,37.38,0.03,7.59,2.18
10/01/2011,20.3,22.13,1.83,24.69,0,4.66,2.2
11/01/2011,18.48,23.61,5.13,29,0,5.53,0.5
12/01/2011,18.2,22.62,4.41,57.94,0,7.16,0.6
13/01/2011,17.4,19.76,2.36,59.12,0,5.95,0.72
14/01/2011,22.16,24.41,2.26,49.12,0,5.96,1.09
15/01/2011,16.66,19.99,3.33,54,0,8.94,1.33
16/01/2011,18.65,19.62,0.96,48.19,0,5.1,1.89
17/01/2011,20.51,23.05,2.55,24.94,0,5.73,0.62
18/01/2011,18.6,24.48,5.89,27.5,0,6.14,2.29
19/01/2011,21.74,27.17,5.43,27.69,0,6.98,3.45
20/01/2011,18.59,22.72,4.13,25.75,0,5.28,1.97
21/01/2011,20.51,23.56,3.05,34.56,0,6.72,1.41
22/01/2011,19.05,22.67,3.62,23.62,0,4.62,0.48
23/01/2011,21.38,22.84,1.47,20.44,0,5.53,1
24/01/2011,21.17,21.98,0.81,25.31,0,6.22,2.5
25/01/2011,14.38,15.92,1.55,30.38,0,5.45,1.88
26/01/2011,22.89,22.9,0.01,30.31,0,5.59,2.43
27/01/2011,16.14,18.58,2.43,33.12,0,5.88,1.32
28/01/2011,17.1,22.63,5.53,34.62,0,6.13,0.62
29/01/2011,18.05,24.72,6.67,30.88,0,8.98,0.86
30/01/2011,16.56,20.59,4.03,37.25,0,4.74,1.82
31/01/2011,19.46,24.08,4.62,29.12,0,11.02,3.26
01/02/2011,18.41,21.73,3.32,22,0,5.45,0.36
02/02/2011,17.54,22.4,4.86,21.62,0,8.4,1.73
03/02/2011,16.91,23.17,6.26,41.56,0,16.56,1.11
04/02/2011,28.1,19.42,-8.68,35.75,0,8,2.2
05/02/2011,21.38,17.95,-3.42,19.62,0,8.81,0.38
06/02/2011,21.68,22.2,0.53,19,0,5.98,2.52
07/02/2011,18.38,18.87,0.48,24.62,0,4.13,1.95
08/02/2011,24.36,27.65,3.29,22.62,0,8.74,4.92
09/02/2011,18.65,22.12,3.48,23.5,0,6.37,1.5
10/02/2011,19.43,23.43,3.99,21.56,0,5.36,0.26
11/02/2011,18.38,21.94,3.55,23.69,0,7.24,1.02
12/02/2011,18.3,20.58,2.28,27.56,0,6.09,1.77
13/02/2011,22.09,23.7,1.61,23.31,0,3.53,0.71
14/02/2011,20.49,26.17,5.68,13.38,0,3.93,0.59
15/02/2011,23.04,28.2,5.17,12.31,0,4.28,0.97
16/02/2011,21.82,29.35,7.54,13.81,0,4.19,0.96
17/02/2011,22.12,30.28,8.15,21.75,0,4.45,0.32
18/02/2011,21.79,30.3,8.51,22.31,0,4.11,0.66
19/02/2011,21.11,30.56,9.45,20,0,5.62,1.95
