Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
01/01/2010,15.92,15.98,0.06,56.19,0,4.11,1.02
02/01/2010,11.46,17.47,6.01,58.06,0.04,3.66,1.77
03/01/2010,17.27,18.38,1.11,53.44,0,4.69,0.94
04/01/2010,13.45,15.37,1.92,66.62,0,4.41,1.18
05/01/2010,18.57,20.17,1.6,67.44,0,3.42,0.34
06/01/2010,19.39,21.33,1.94,45.06,0,4.62,0.88
07/01/2010,17.27,19.23,1.94,50.62,0,5.79,1.44
08/01/2010,10.62,8.12,-2.49,59.19,0,4.72,1.34
09/01/2010,16.59,12.91,-3.68,56.31,0,3.24,1.02
10/01/2010,17.62,15.4,-2.22,45.94,0,4.57,0.19
11/01/2010,17.45,18.66,1.21,43.75,0,5.41,0.27
12/01/2010,10.99,12.48,1.49,74.62,0.18,4.18,1.85
13/01/2010,16.01,17.88,1.87,63.12,0.02,2.89,0.54
14/01/2010,14.52,17.16,2.64,66.19,0.29,5.7,1.03
15/01/2010,7.27,8.96,1.69,83.12,3.24,9.97,1.77
16/01/2010,12.4,15.26,2.87,62.88,0.08,3.16,0.88
17/01/2010,18.02,21.68,3.65,41.31,0,4.83,0.32
18/01/2010,21.62,22.69,1.06,46.12,0,4.41,1.7
19/01/2010,19.52,24.26,4.74,46.62,0,8.9,3.88
20/01/2010,19.09,22.33,3.25,56.44,0,10.7,2.84
21/01/2010,21.33,22.47,1.14,54.88,0,9.77,2.77
22/01/2010,21.86,24.29,2.42,41.5,0.01,13.33,5.6
23/01/2010,16.05,20.71,4.65,51.94,0.01,15.2,2.61
24/01/2010,15.08,17.6,2.52,54.56,0,4.04,0.9
25/01/2010,18.93,19.41,0.48,37.44,0,4.15,0.55
26/01/2010,19.77,23.09,3.32,35.19,0,4.04,0.69
27/01/2010,21.7,24.81,3.12,55.81,0.13,6.71,1.39
28/01/2010,18.16,23.51,5.34,64.31,0.03,11.02,1.92
29/01/2010,16.67,21.49,4.82,55.38,0,2.77,0.57
30/01/2010,17.06,17.8,0.73,58.06,0,6.47,1.66
31/01/2010,19.36,20.8,1.44,54.44,0,5.8,0.11
01/02/2010,17.88,19.98,2.11,57.5,0,3.77,0.87
02/02/2010,14.96,16.98,2.02,64.31,14.67,5.86,2.22
03/02/2010,12.63,17.77,5.14,65.31,1.1,10.57,2.29
04/02/2010,15.45,16.3,0.84,57.44,0,3.42,1.73
05/02/2010,18.91,19.58,0.66,47.75,0,3.77,1.07
06/02/2010,20.09,22.2,2.12,39.75,0,3.3,0.24
07/02/2010,15.14,18.52,3.38,38.75,0,6.05,3.23
08/02/2010,21.91,21.43,-0.49,48.69,0,8.59,2.91
09/02/2010,15.94,19.18,3.24,58.12,0.02,5.08,0.2
10/02/2010,11.27,17.64,6.37,62.38,0.12,4.05,1.21
11/02/2010,12.8,17.15,4.35,46,0.02,12.64,1.13
12/02/2010,18.87,20,1.12,35.06,0,4.04,0.67
13/02/2010,15.72,21.55,5.82,37.69,0,3.28,0.28
14/02/2010,18.2,21.69,3.49,41.5,0,4.52,1.75
15/02/2010,13.16,13.9,0.75,61.94,0,6.29,2
16/02/2010,17.44,18.4,0.97,53.5,0,5.75,0.92
17/02/2010,14.62,17.43,2.8,52.31,0.41,4.91,1.35
18/02/2010,14.57,18.26,3.69,67.94,2.27,3.6,0.71
19/02/2010,17.61,21.37,3.76,56.5,0,4.7,0.49
20/02/2010,19.45,23.36,3.91,52.06,0,7,3.16
21/02/2010,20.03,23.47,3.44,47.44,0,10.09,1.96
22/02/2010,20.49,21.8,1.31,41.88,0,4.91,2.41
23/02/2010,18.82,19.63,0.81,41.5,0,9.93,1.8
24/02/2010,17.53,14.44,-3.09,40.19,0,3.23,0.38
25/02/2010,25.3,24.86,-0.44,27.44,0,8.86,3.52
26/02/2010,18.69,20.46,1.76,36.38,0,5.92,2.3
27/02/2010,21.02,23.22,2.2,37.44,0,4.06,1.17
28/02/2010,21.06,26.12,5.06,42.31,0.01,16.04,3.09
01/03/2010,17.58,20.48,2.9,44.62,0.01,7.57,2.85
02/03/2010,18.15,17.51,-0.63,51.12,0,4.27,1.98
03/03/2010,21.88,25.27,3.4,36.19,0,4.37,1.35
04/03/2010,19.84,24.98,5.14,35.38,0,4.27,0.9
05/03/2010,14.42,22.99,8.58,41,0,3.64,0.1
06/03/2010,8.8,18.65,9.85,67,7.19,6.29,1.01
07/03/2010,12.33,21.73,9.4,64.62,0.45,8.38,3.34
08/03/2010,17.37,24.39,7.03,51.44,0.75,14.77,2.45
09/03/2010,22.7,23.99,1.3,39.88,0,9.8,2.38
10/03/2010,20,22.54,2.54,26.56,0,11.93,3.67
11/03/2010,20.02,23.67,3.65,30.88,0,8.91,2.1
12/03/2010,18.25,20.01,1.76,24.69,0,3.22,1.34
13/03/2010,22.22,24.24,2.02,25.19,0,3.56,0.62
14/03/2010,16.33,23.09,6.76,29.62,0,4.59,2.2
15/03/2010,23.09,26.12,3.02,32.5,0,7.79,1.01
16/03/2010,12.7,16.15,3.45,50.75,0,8.03,2.7
17/03/2010,17.98,19.78,1.8,39.88,0,3.9,0.52
18/03/2010,23.21,27.08,3.87,29.81,0,8.46,1.33
19/03/2010,22.65,25.11,2.46,44.56,0,9.54,4.02
20/03/2010,18.8,22.39,3.58,44.44,0,6.91,3.04
21/03/2010,18.45,19.78,1.33,31,0,3.65,0.95
22/03/2010,23.12,27.05,3.93,25.81,0,3.95,0.23
23/03/2010,18.57,26.91,8.35,29.69,0,7.32,3.11
24/03/2010,22.06,25.6,3.54,38.69,0,7.59,2.84
25/03/2010,18.05,22.03,3.98,34.38,0,5.54,1.45
26/03/2010,22.43,28,5.57,28.88,0,6.02,2.09
27/03/2010,19.77,26.93,7.16,23.81,0,5.19,0.19
28/03/2010,14.61,19.31,4.7,28.88,0,7.02,2.38
29/03/2010,18.46,23.56,5.11,27.94,0.02,3.6,1.03
30/03/2010,23.06,28.24,5.19,24.19,0,4.8,0.49
31/03/2010,23.1,30.56,7.46,32.69,0.05,5.05,0.76
01/04/2010,20.62,29.43,8.8,31.38,0,9.07,4.04
02/04/2010,24.54,29.26,4.72,24.06,0,7.27,1.73
03/04/2010,23.88,30.24,6.36,23.44,0,5.07,0.96
04/04/2010,22.66,29.34,6.68,23.56,0,4.36,1.11
05/04/2010,24.19,32.12,7.94,23.81,0,5.02,1.84
06/04/2010,22.2,33.18,10.98,24.81,0,10.09,2.67
07/04/2010,21.09,29.06,7.97,27.38,0,5.03,1.17
08/04/2010,19.96,25.39,5.44,23.94,0,6.38,1.3
09/04/2010,15.4,25.77,10.37,43.44,0.29,7.4,0.67
10/04/2010,20.31,29.79,9.47,47.31,0.03,5.29,1.45
11/04/2010,19.78,29.41,9.63,40,0,4.2,0.55
12/04/2010,15.93,27.19,11.26,42.31,0.24,5.05,0.84
13/04/2010,14.37,26.55,12.19,55.12,0.03,4.09,1.34
14/04/2010,15.19,29.12,13.94,56.38,0,9.83,2.65
15/04/2010,12,25.69,13.69,59.69,3.43,5.74,3.16
16/04/2010,14.12,26.86,12.73,56.38,0,5.75,0.32
17/04/2010,13.49,25.75,12.26,60.69,0.91,5.07,0.96
18/04/2010,10.97,23.75,12.78,60.25,0.09,5.84,2.1
19/04/2010,14.81,26.72,11.9,56.19,1.06,5.81,1.2
20/04/2010,15.26,26.96,11.7,49.38,0.02,2.9,0.11
21/04/2010,20.77,30.99,10.22,31.69,0,8.33,2.48
22/04/2010,19.06,30.05,10.99,31.38,0.05,14.57,6.72
23/04/2010,17.53,27.23,9.69,38.06,0,16,4.35
24/04/2010,25.87,29.78,3.91,33.31,0,6.31,2.05
25/04/2010,20.66,27.17,6.51,22.56,0,4.65,1.15
26/04/2010,20.63,28.72,8.08,22.69,0,4.26,0.72
27/04/2010,16.12,28.43,12.3,31.31,0,6.17,1.62
28/04/2010,20.01,29.14,9.13,39.31,0,4.58,0.38
29/04/2010,21.76,32.66,10.9,30.62,0,11.24,4.91
30/04/2010,21.42,30.56,9.13,29.19,0,11.88,4.89
01/05/2010,17.66,25.17,7.51,42.25,0.09,11.85,1.66
02/05/2010,21.19,26.98,5.79,31.81,0,4.64,1.23
03/05/2010,21.84,28.37,6.52,21.56,0,7.47,2.17
04/05/2010,21.84,32.26,10.42,13.5,0,3.41,0.54
05/05/2010,23.59,35.12,11.52,16.19,0,4.48,1.31
06/05/2010,23.71,37.22,13.51,22.69,0,4.22,1.98
07/05/2010,19.88,35.34,15.46,19.75,0,5.77,2.69
08/05/2010,20.19,35.89,15.7,33.12,0.78,8.41,0.8
09/05/2010,20.8,36.92,16.12,33.81,0,5.59,0.34
10/05/2010,19.84,35.25,15.41,23.5,0,5.73,2.96
11/05/2010,19.59,35.75,16.15,18.5,0,5.61,1.69
12/05/2010,18.95,34.64,15.69,16.88,0.02,8.8,3.04
13/05/2010,19.51,33.26,13.74,16.25,0.3,6.87,3.04
14/05/2010,20.87,33.59,12.73,17,0,8.09,3.75
15/05/2010,17.99,31.97,13.98,23,0,5.25,1.15
16/05/2010,17.82,31.67,13.86,19.44,0,5.4,0.75
17/05/2010,17.31,31.56,14.25,20.81,0,4.5,0.48
18/05/2010,17.8,33.13,15.33,23.12,0,3.85,0.05
19/05/2010,20.8,35.24,14.44,14.94,0,5.27,0.62
20/05/2010,20.33,34.94,14.61,15,0,5.84,0.09
21/05/2010,21.02,36.33,15.3,21.06,0,5.62,0.69
22/05/2010,20.5,35.65,15.15,20.81,0,5.98,3.67
23/05/2010,21.6,34.81,13.21,20.06,0,5.95,2.07
24/05/2010,20.58,32.74,12.16,22.88,0,4.87,0.22
25/05/2010,19.92,32.42,12.51,24.88,0,5.04,2.47
26/05/2010,16.35,33.21,16.86,45.12,1.85,7.54,1.25
27/05/2010,13.76,31.31,17.55,56.81,3.92,9.7,3.11
28/05/2010,15.16,31.06,15.9,53.94,1.15,5.34,0.42
29/05/2010,13.61,30.24,16.63,52.31,2.17,5.06,0.52
30/05/2010,16,30.76,14.77,45.5,0.31,5.74,1.23
31/05/2010,16.54,32.13,15.58,39.12,0.89,5.41,1.55
01/06/2010,18.47,34.01,15.54,39.56,0.18,4.2,0.31
02/06/2010,17.25,32.35,15.1,32.31,0,4.89,0.56
03/06/2010,18.81,33.99,15.18,27.69,0,5.46,2.05
04/06/2010,19.08,35.71,16.63,22.06,0,4.09,0.68
05/06/2010,19.37,37.15,17.78,19.81,0,5.34,1.06
06/06/2010,19.15,37.48,18.33,20.94,0,7.81,1.46
07/06/2010,10.3,30.92,20.62,43.56,0.21,5.7,1.49
08/06/2010,11.49,29.58,18.09,49.31,4.24,5.57,0.58
09/06/2010,16.91,33.97,17.06,44.75,1.05,4.06,0.49
10/06/2010,15.59,34.33,18.75,40.25,2.35,7.11,0.65
11/06/2010,15.68,34.22,18.54,36.06,0,4.92,0.7
12/06/2010,18.3,36.56,18.26,34.62,0.11,4.14,0.12
13/06/2010,14.96,34.06,19.1,41.25,3.58,6.69,0.81
14/06/2010,15.9,34.51,18.61,39.5,0.71,6.21,1.07
15/06/2010,14.73,34.37,19.65,38.62,0.18,8.74,0.41
16/06/2010,13.41,31.57,18.16,47.25,1.82,5.34,1.6
17/06/2010,15.59,33.4,17.81,47,1.69,5.95,0.99
18/06/2010,12.22,32.41,20.19,45.44,7.74,4.88,1.66
19/06/2010,14.86,34.29,19.43,42.81,1.28,6.27,1.45
20/06/2010,14.17,33.11,18.94,44.62,3.68,5.48,1.11
21/06/2010,16.25,34.33,18.08,37.94,0.74,6.23,0.27
22/06/2010,15.05,34.89,19.84,37.12,0.01,7.16,1.4
23/06/2010,16.65,33.79,17.15,40.44,0.02,6.99,1.66
24/06/2010,14.85,32.54,17.69,45.25,1.3,6.52,1.62
25/06/2010,8.66,28.79,20.13,52.69,2.53,3.95,1.12
26/06/2010,11.63,30.58,18.95,47.62,1.6,5.94,0.38
27/06/2010,8.62,26.85,18.23,65.75,8.14,6.42,1.45
28/06/2010,9.94,26.29,16.35,68.94,8,5.48,1.64
29/06/2010,11.62,29.17,17.55,63.44,2.42,6.61,2.34
30/06/2010,11.34,29.06,17.73,65.69,0.75,8.09,3.5
01/07/2010,6.6,24.19,17.58,79.88,11.68,9.71,4.23
02/07/2010,8.17,25.66,17.5,78.56,19.54,9.95,0.77
03/07/2010,6.77,24.09,17.32,80.06,27.52,6.92,2.18
04/07/2010,6.86,23.72,16.86,78.25,10.66,8.08,1.16
05/07/2010,11.69,27.5,15.81,68.38,0.33,9.88,1.51
06/07/2010,12.73,28.15,15.42,65.69,2.13,6.79,2.2
07/07/2010,8.45,25.58,17.13,76.62,5.79,6.78,2.16
08/07/2010,9,26.5,17.5,72.75,3.14,7.45,1.9
09/07/2010,10.14,26.45,16.31,72.94,5.13,4.75,0.86
10/07/2010,13.27,30.32,17.05,61.88,3.47,5.87,0.82
11/07/2010,14.94,31.44,16.51,53.62,0.01,4.2,1.95
12/07/2010,12.86,31.06,18.2,52.44,4.91,3.55,0.15
13/07/2010,13.2,31.67,18.47,52.94,3.76,4.62,0.42
14/07/2010,16.17,32.92,16.75,46.62,0.43,6.82,1.73
15/07/2010,15.62,32.94,17.33,54.94,0.01,7.2,1.45
16/07/2010,14.2,31.87,17.68,59.75,0.51,6.2,1.66
17/07/2010,9.37,26.73,17.37,66.62,2.73,4.5,1.39
18/07/2010,14.19,30.12,15.93,59.12,1.72,4.18,1.17
19/07/2010,15.42,32.3,16.87,53.38,0.01,4.91,0.74
20/07/2010,13.79,31.73,17.94,56.25,0.61,5.26,0.21
21/07/2010,8.85,27.18,18.33,66.12,3.67,4.6,1.04
22/07/2010,9.77,27.3,17.53,69.56,3.43,4.27,1.56
23/07/2010,11.05,28.65,17.61,68.12,3.26,6.28,1.3
24/07/2010,11.75,29.75,18,68.75,10.39,6.26,1.41
25/07/2010,10.4,27.76,17.36,73.75,25.53,6.23,1.32
26/07/2010,5.78,23.04,17.25,82.19,18.73,3.4,1.09
27/07/2010,8.96,25.65,16.69,82.12,25.7,4.71,1.35
28/07/2010,7.41,25.11,17.7,76.56,4.95,4.67,0.75
29/07/2010,11.44,28.12,16.69,73.31,11.75,5.63,1.46
30/07/2010,14.65,30.68,16.03,61.06,3.43,4.88,1.61
31/07/2010,14.02,29.73,15.72,59.19,1.8,5.85,1.41
01/08/2010,13.89,30.53,16.64,56.38,2.6,5.98,0.89
02/08/2010,16.4,31.23,14.83,54.31,0,6.12,1.09
03/08/2010,15.59,31.76,16.18,59.62,0.02,5.74,0.7
04/08/2010,12.27,29.95,17.69,63.44,0.22,5.24,0.29
05/08/2010,14.61,31.87,17.27,57,0.08,6.8,0.41
06/08/2010,14.34,30.68,16.34,59,0.12,4.41,1.18
07/08/2010,14.67,31.55,16.87,54.62,0.82,2.33,0.54
08/08/2010,12.41,30.27,17.87,56.88,2.3,4.24,0.11
09/08/2010,10.09,29.32,19.22,59.81,1.84,4.97,0.52
10/08/2010,13.13,30.04,16.9,63.75,1.04,6.29,1.65
11/08/2010,10.61,28.71,18.11,68.56,9.96,4.91,0.91
12/08/2010,13.95,29.8,15.85,65.56,1.88,6.23,1.04
13/08/2010,12.98,30.3,17.32,57.62,2.26,4.5,0.39
14/08/2010,9.71,28.8,19.09,66.56,8.48,6.32,0.53
15/08/2010,14.24,31.12,16.87,62.75,3.74,7.21,1.9
16/08/2010,15.28,31.4,16.12,54.25,1.3,7.19,1.9
17/08/2010,15.14,31.63,16.49,57.56,0.54,6.88,1.48
18/08/2010,9.13,26.83,17.7,70.94,0.74,4.03,1.67
19/08/2010,11.46,28.83,17.37,65.38,1.49,5.98,1.36
20/08/2010,14.87,32.27,17.4,54.5,2.79,5.21,0.86
21/08/2010,17.23,33.12,15.88,48.19,0.14,7.7,1.4
22/08/2010,15.37,31.98,16.61,51.19,0,7.23,1.85
23/08/2010,16.2,32.72,16.51,45,0,6.68,1.16
24/08/2010,15.58,32.98,17.4,42.56,0,7.34,0.43
25/08/2010,11.38,27.75,16.36,63.38,2.47,7.38,2.48
26/08/2010,11.01,27.46,16.44,64.06,0.07,6.79,2.77
27/08/2010,14.18,29.43,15.25,60.62,0.11,5.2,1.34
28/08/2010,14.98,31.17,16.19,55.56,1.69,2.61,0.1
29/08/2010,15.47,32.37,16.9,56.44,1.92,5.03,1.16
30/08/2010,14.68,33.8,19.12,51.19,0.02,6.49,0.61
31/08/2010,16.06,33.48,17.41,48.94,1.45,6.69,0.56
01/09/2010,14.93,33.37,18.44,49.5,0.63,5.38,0.99
02/09/2010,16.47,33.53,17.07,53.75,0.44,7.18,1.5
03/09/2010,11.92,28.51,16.58,66.25,3.42,8.07,2.03
04/09/2010,9.39,26.39,17,71.31,0.78,7.17,4.17
05/09/2010,10.65,27.7,17.05,64.75,0.02,4.97,2.38
06/09/2010,14.02,29.36,15.34,62,0.34,4.28,1.23
07/09/2010,10.49,26.98,16.49,56.06,0.15,2.28,0.8
08/09/2010,11.11,28.18,17.07,56.19,3.1,3.13,0.91
09/09/2010,6.55,24.58,18.04,76.5,9.48,2.72,0.74
10/09/2010,12.67,28.42,15.76,73.56,13.57,3.26,0.66
11/09/2010,9.32,27.23,17.9,73.94,11.21,4.17,1.36
12/09/2010,12.27,29.05,16.78,63.31,1.82,5.65,1.98
13/09/2010,14.69,30.61,15.92,61.62,0.87,5.35,1.62
14/09/2010,13.92,29.63,15.71,62.94,2.15,3.98,1.26
15/09/2010,11.04,28.33,17.3,62.75,1.01,4.56,1.16
16/09/2010,13.05,29.84,16.79,57.81,0.41,5.6,1.22
17/09/2010,14.16,29.65,15.49,60.69,0.6,7.02,1.95
18/09/2010,11.57,27.65,16.07,69.25,0.07,7.73,2.18
19/09/2010,9.28,25.4,16.12,75.19,3.04,6.7,2.09
20/09/2010,8.01,25.53,17.52,82.5,17.02,5.15,1.51
21/09/2010,6.63,23.77,17.14,83.38,14.6,2.38,0.79
22/09/2010,11.74,28.55,16.81,70.19,1.41,4.59,0.41
23/09/2010,13.34,29.74,16.4,64.19,0.12,5.8,0.37
24/09/2010,12.74,29.26,16.51,66.81,0.83,7.07,1.3
25/09/2010,11.67,27.34,15.67,70.75,3.39,6.91,2.04
26/09/2010,6.12,21.53,15.41,84.5,21.88,8.54,2.12
27/09/2010,5.05,18.87,13.81,87.31,11.8,8.41,1.05
28/09/2010,14.49,26.67,12.18,60.5,0.06,5.75,1.13
29/09/2010,17.92,28.2,10.28,43.44,0.02,4.49,0.66
30/09/2010,14.52,27.86,13.33,46.06,0,6.13,0.81
01/10/2010,15.47,27.4,11.94,52.62,0,5.64,1.26
02/10/2010,14.09,27.07,12.98,47.19,0,6.02,0.61
03/10/2010,15.02,25.58,10.55,59.81,0.17,6.15,1.32
04/10/2010,17.5,26.51,9.01,51.12,0,5.22,0.27
05/10/2010,17.3,26.83,9.53,54.19,0,6.07,1.21
06/10/2010,16.09,26.01,9.93,60.62,0,5.8,0.3
07/10/2010,15.99,25.23,9.23,63.44,0,4.38,0.44
08/10/2010,16.6,26.55,9.95,48.19,0,4.38,0.73
09/10/2010,15.41,27.15,11.74,38.44,0,3.74,0.86
10/10/2010,17.99,28.05,10.05,41.44,0.02,3.35,0.39
11/10/2010,15.23,28.38,13.15,52.94,0.01,3.56,0.2
12/10/2010,14.58,28.05,13.48,47.19,0.11,5.95,1.41
13/10/2010,12.16,24.63,12.47,63,0.51,6.99,2.21
14/10/2010,11.34,22.74,11.4,58.56,0.24,6.12,2.13
15/10/2010,13.41,24.35,10.94,50.75,0.62,4.02,0.02
16/10/2010,13.43,25.97,12.54,43.06,0.95,3.8,0.85
17/10/2010,15.38,27.71,12.33,43.56,0.06,3.19,0.34
18/10/2010,18.68,27.7,9.02,46.5,0,4.59,0.28
19/10/2010,20.03,28.4,8.37,44.25,0,4.39,0.34
20/10/2010,20.68,29.87,9.19,43.25,0,3.65,0.15
21/10/2010,20.5,28.73,8.23,46.56,0,4.86,2.59
22/10/2010,22.31,29.14,6.82,48.5,0,4.16,1.77
23/10/2010,20.67,27.55,6.88,52,0,3.96,1.69
24/10/2010,19.97,27.32,7.34,43,0,4.7,0.63
25/10/2010,21.51,29.86,8.35,38.5,0,6.33,3.26
26/10/2010,19.75,27.76,8.01,40.81,0,5.92,1.37
27/10/2010,18.39,28.08,9.7,45.88,0,4.12,1.52
28/10/2010,13.96,23.73,9.76,58.81,0,8.26,2.11
29/10/2010,16.73,24.44,7.71,58.81,0,4.16,0.48
30/10/2010,18.66,27.19,8.53,42.06,0,3.88,1.42
31/10/2010,18.43,28.23,9.8,39.88,0,3.67,1.48
01/11/2010,17.73,28.8,11.06,39.06,0,3.68,1.02
02/11/2010,13.54,21.45,7.92,45.81,0,4.85,1.23
03/11/2010,14.49,18.9,4.41,42.5,0,7.62,2.27
04/11/2010,14.11,17.5,3.39,40.75,0,7.41,2.18
05/11/2010,16.55,20.14,3.58,32.5,0,3.81,1.23
06/11/2010,18.3,22.62,4.32,31.06,0,3.72,1.59
07/11/2010,18.66,23.18,4.53,33.25,0,3.41,0.88
08/11/2010,20.34,25.11,4.77,34.19,0,3.53,0.7
09/11/2010,18.46,25.12,6.65,41.81,0,4.77,0.5
10/11/2010,19.61,24.02,4.41,42.62,0,4.09,0.94
11/11/2010,21.22,26.06,4.84,34.56,0,4.48,0.23
12/11/2010,17.88,21.89,4,40.12,0,5.65,1.84
13/11/2010,14.81,21.07,6.26,59.81,0,4.1,0.88
14/11/2010,17.04,23.63,6.58,45.81,0,5.74,0.74
15/11/2010,18.56,22.75,4.19,52.75,0,9.18,3.86
16/11/2010,17.88,20.28,2.4,41.94,0,3.67,0.23
17/11/2010,17.9,21.26,3.37,39.38,0,4.6,2.93
18/11/2010,18.52,20.38,1.86,45.25,0,4.96,2.07
19/11/2010,21.13,25.21,4.08,43.12,0,3.25,0.88
20/11/2010,19.7,25.94,6.24,45,0,4.49,1.43
21/11/2010,20.49,27.1,6.61,46.44,0,6,3.25
22/11/2010,20.23,27.3,7.07,44.69,0,5.78,2.26
23/11/2010,20.3,26.19,5.89,39.94,0,3.7,0.24
24/11/2010,19.79,26.51,6.72,39.44,0,6.96,2.86
25/11/2010,18.59,25.61,7.03,42.31,0,8.94,3.23
26/11/2010,14.29,17.39,3.1,48.38,0,4.39,1.74
27/11/2010,20.17,23.46,3.29,39.94,0,3.45,0.56
28/11/2010,20.31,24.8,4.49,48.38,0,11.45,3.45
29/11/2010,19.11,24.59,5.48,46.81,0,10.14,3.16
30/11/2010,14.57,11.97,-2.61,33.69,0,5.19,0.87
01/12/2010,21.24,18.88,-2.35,30.44,0,3.38,0.4
02/12/2010,20.6,22.76,2.15,35.56,0,3.79,1.07
03/12/2010,21.38,24.32,2.94,33.81,0,3.6,0.39
04/12/2010,20.77,25.47,4.69,32.56,0,4.59,1.67
05/12/2010,14.77,19.59,4.83,41.06,0,3.76,1.68
06/12/2010,16.4,20.47,4.08,53.38,0,3.31,0.1
07/12/2010,21.31,25.58,4.27,46.62,0,6.8,2.93
08/12/2010,13.98,16.44,2.46,48,0,4.22,2.14
09/12/2010,24.91,24.28,-0.63,36.12,0,4.33,0.79
10/12/2010,20.96,24.52,3.56,35.81,0,4.29,0.41
11/12/2010,18.12,23.29,5.18,38.69,0,3.98,0.24
12/12/2010,14.38,16.69,2.31,42.75,0,4.91,0.87
13/12/2010,18.23,20.65,2.4,38.75,0,3.59,0.55
14/12/2010,20.38,24.19,3.81,40.19,0,4.23,1.2
15/12/2010,20.62,24.08,3.45,39.19,0,5.84,1.62
16/12/2010,19.8,21.3,1.49,45.44,0,4.77,0.81
17/12/2010,20.2,21.43,1.23,46.56,0,5.45,0.65
18/12/2010,19.91,20.94,1.03,42.69,0,3.13,0.84
19/12/2010,19.8,24.23,4.43,35.19,0,3.66,0.62
20/12/2010,21.08,25.23,4.15,37.38,0,4.06,0.99
21/12/2010,20.05,24.72,4.68,38.38,0,4.43,0.34
22/12/2010,18.86,25.23,6.37,35.38,0.04,3.52,0.45
23/12/2010,19.8,24.37,4.58,37.06,0,4.64,1.75
24/12/2010,14.85,18.93,4.08,44.56,0,5.27,2.57
25/12/2010,14.17,14.35,0.18,47.81,0,4.55,2.12
26/12/2010,18.49,19.98,1.49,43.69,0,3.16,0.69
27/12/2010,20.25,21.5,1.26,40.94,0,4.46,0.23
28/12/2010,14.52,17.59,3.07,56.94,0,3.51,0.8
29/12/2010,19.25,21.44,2.19,58.38,0,7.74,2.73
30/12/2010,15.21,19.59,4.38,45.12,0,13.02,5.64
31/12/2010,19.39,20.55,1.15,51.69,0,11.2,2.79
01/01/2011,21.68,20.65,-1.02,51.75,0,4.23,0.77
02/01/2011,18.66,20.4,1.73,39.25,0,3.52,0.34
03/01/2011,20.41,23.43,3.02,49.62,0,8.18,1.5
04/01/2011,18.3,23.39,5.09,60.12,0,5.38,2.84
05/01/2011,15.88,21.9,6.01,48.81,0,3.42,1.19
06/01/2011,14.52,21.35,6.83,44.81,0,3.52,1.45
07/01/2011,16.91,24.75,7.83,47.88,0,5.81,2.75
08/01/2011,14.64,21.42,6.78,54.5,0,11.79,3.05
09/01/2011,21.62,20.76,-0.86,40.31,0,7.25,0.55
10/01/2011,22.79,22.67,-0.12,28.88,0,3.94,0.56
11/01/2011,12.44,13.48,1.05,53.94,0,5.39,1.45
12/01/2011,20.95,19.98,-0.98,68.25,0,5.83,0.31
13/01/2011,16.36,14.4,-1.95,69.38,0,3.16,0.54
14/01/2011,23.23,23.62,0.39,50.12,0,3.23,0.45
15/01/2011,16.35,16.08,-0.27,48.06,0,5.54,0.73
16/01/2011,20.27,19.71,-0.56,46.38,0,4.12,0.95
17/01/2011,20.93,23.33,2.4,33.06,0,4.55,1.07
18/01/2011,18.74,24.27,5.54,37.56,0,4.55,1.67
19/01/2011,20.62,25.73,5.11,35.88,0,4.97,2.61
20/01/2011,17.37,21.1,3.73,37.94,0,4.78,2.8
21/01/2011,21.45,22.11,0.65,44.94,0,4.05,0.52
22/01/2011,16.35,20.9,4.55,32.38,0,4.49,0.23
23/01/2011,20.73,21.75,1.01,32.12,0,5.31,0.26
24/01/2011,19.95,21.03,1.08,36.81,0,5.42,1.2
25/01/2011,15.52,14.53,-0.99,36.88,0,4.63,1.67
26/01/2011,20.95,21.05,0.08,33.12,0,3.3,0.45
27/01/2011,14.98,15.69,0.69,44.81,0,3.59,1.7
28/01/2011,12.12,17.97,5.86,49.5,0.29,4.81,1.43
29/01/2011,17.09,22.05,4.95,54.06,0,9.41,2.6
30/01/2011,18.7,20.42,1.72,53.06,0,3.66,1.59
31/01/2011,21.38,23.49,2.11,35.12,0,10.49,3.33
01/02/2011,21.05,21.83,0.78,31.19,0,4.55,0.46
02/02/2011,23.38,22.39,-0.99,27.31,0,8.84,0.29
03/02/2011,27.8,19.3,-8.51,35.25,0,17.09,2.49
04/02/2011,21.05,10.9,-10.16,36.25,0,6.86,0.83
05/02/2011,22.43,16.58,-5.85,22.75,0,4.39,0.54
06/02/2011,24.98,22.71,-2.27,28.56,0,4.57,2.26
07/02/2011,17.39,15.41,-1.98,38.12,0,3.59,1.77
08/02/2011,23.5,25.83,2.33,25.62,0,9.91,3.83
09/02/2011,18.27,21.63,3.36,31,0,4.72,1.77
10/02/2011,22.74,20.3,-2.45,38.25,0,2.56,0.77
11/02/2011,18.32,21.55,3.24,29.38,0,6.34,0.1
12/02/2011,15.91,17.39,1.48,29.81,0,4.81,1.43
13/02/2011,21.68,23.52,1.84,26.69,0,3.45,0.77
14/02/2011,21.34,26.08,4.74,25.44,0,3.87,1.8
15/02/2011,21.74,27.64,5.9,24.81,0,3.71,0.86
16/02/2011,21.8,28.3,6.5,25,0,4.83,0.69
17/02/2011,22.25,29.19,6.93,29.5,0,5.36,0.89
